"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
1140;2;"—";204;"72 59 73";0;"На рассмотрении";1546377;"03.07.2026 в 16:35"
1141;5;"—";204;"64 67 73";0;"На рассмотрении";1582762;"03.07.2026 в 23:49"
1142;5;"—";204;"64 62 78";0;"На рассмотрении";1610488;"04.07.2026 в 14:29"
1143;2;"—";204;"78 70 55";1;"Участвуете в конкурсе";1251845;"29.06.2026 в 21:32"
1144;3;"—";204;"72 67 64";1;"Участвуете в конкурсе";1358271;"30.06.2026 в 20:39"
1145;3;"—";204;"64 72 63";5;"Участвуете в конкурсе";1206629;"28.06.2026 в 19:21"
1146;1;"—";204;"64 70 64";6;"Участвуете в конкурсе";1076929;"01.07.2026 в 22:34"
1147;4;"—";203;"72 61 70";0;"Участвуете в конкурсе";841018;"28.06.2026 в 17:54"
1148;3;"Электронное";203;"74 62 67";0;"Участвуете в конкурсе";944402;"20.06.2026 в 08:38"
1149;2;"—";203;"78 67 58";0;"Участвуете в конкурсе";1190922;"28.06.2026 в 12:51"
1150;1;"—";203;"76 70 57";0;"Участвуете в конкурсе";1348913;"30.06.2026 в 17:50"
1151;6;"—";203;"74 54 75";0;"На рассмотрении";1464176;"02.07.2026 в 12:25"
1152;4;"—";203;"72 67 64";0;"На рассмотрении";1575952;"03.07.2026 в 19:01"
1153;5;"—";203;"64 78 61";0;"Передано в вуз";1633506;"05.07.2026 в 12:06"
1154;6;"—";203;"76 51 70";6;"На рассмотрении";1267137;"29.06.2026 в 21:52"
1155;4;"Электронное";202;"72 75 55";0;"Участвуете в конкурсе";1242354;"29.06.2026 в 21:20"
1156;4;"—";202;"70 72 60";0;"Конкурсная группа исключена";1270413;"29.06.2026 в 21:55"
1157;3;"—";202;"74 61 67";0;"На рассмотрении";1287443;"03.07.2026 в 22:00"
1158;3;"—";202;"70 72 60";0;"Участвуете в конкурсе";1295458;"30.06.2026 в 07:03"
1159;7;"—";202;"74 59 69";0;"Участвуете в конкурсе";1351641;"30.06.2026 в 18:36"
1160;7;"—";202;"82 59 61";0;"На рассмотрении";1570116;"03.07.2026 в 18:32"
1161;3;"—";202;"72 64 66";0;"На рассмотрении";1611138;"04.07.2026 в 14:42"
1162;3;"Электронное";202;"76 80 45";1;"Участвуете в конкурсе";1335529;"02.07.2026 в 19:53"
1163;3;"—";202;"70 64 67";1;"Участвуете в конкурсе";1359745;"30.06.2026 в 21:09"
1164;5;"—";201;"76 67 58";0;"Конкурсная группа исключена";1148316;"01.07.2026 в 10:18"
1165;7;"—";201;"72 56 73";0;"Участвуете в конкурсе";1174794;"27.06.2026 в 17:35"
1166;2;"—";201;"78 71 52";0;"Участвуете в конкурсе";1184187;"28.06.2026 в 09:53"
1167;4;"—";201;"74 72 55";0;"Участвуете в конкурсе";1196607;"28.06.2026 в 15:06"
1168;2;"—";201;"80 46 75";0;"Участвуете в конкурсе";1252511;"29.06.2026 в 21:32"
1169;2;"—";201;"64 70 67";0;"Участвуете в конкурсе";1254279;"29.06.2026 в 21:35"
1170;2;"—";201;"76 64 61";0;"Участвуете в конкурсе";1271372;"29.06.2026 в 21:55"
1171;4;"—";201;"76 59 66";0;"Участвуете в конкурсе";1285123;"01.07.2026 в 19:30"
1172;2;"—";201;"70 67 64";0;"На рассмотрении";1531223;"03.07.2026 в 09:39"
1173;1;"—";201;"76 67 58";0;"Передано в вуз";1635682;"05.07.2026 в 13:18"
1174;1;"Электронное";201;"70 62 63";6;"Участвуете в конкурсе";1093211;"24.06.2026 в 13:50"
1175;2;"—";200;"76 54 70";0;"Участвуете в конкурсе";1184002;"28.06.2026 в 09:59"
1176;7;"—";200;"82 64 54";0;"На рассмотрении";1200498;"04.07.2026 в 11:56"
1177;4;"—";200;"74 62 64";0;"Участвуете в конкурсе";1235008;"29.06.2026 в 21:13"
1178;1;"—";200;"58 75 67";0;"Участвуете в конкурсе";1235306;"29.06.2026 в 21:13"
1179;6;"—";200;"74 62 64";0;"На рассмотрении";1239905;"03.07.2026 в 21:31"
1180;6;"—";200;"74 59 67";0;"На рассмотрении";1247827;"02.07.2026 в 15:17"
1181;2;"—";200;"72 59 69";0;"Участвуете в конкурсе";1285328;"01.07.2026 в 23:09"
1182;4;"—";200;"70 67 63";0;"Участвуете в конкурсе";1346332;"30.06.2026 в 17:12"
1183;2;"—";200;"72 58 70";0;"Участвуете в конкурсе";1355452;"30.06.2026 в 19:43"
1184;2;"—";200;"74 62 64";0;"Участвуете в конкурсе";1359636;"30.06.2026 в 21:06"
1185;1;"—";200;"74 75 51";0;"На рассмотрении";1493402;"02.07.2026 в 15:35"
1186;1;"—";200;"70 67 63";0;"На рассмотрении";1514355;"02.07.2026 в 20:55"
1187;5;"—";200;"72 67 61";0;"На рассмотрении";1621742;"04.07.2026 в 19:29"
1188;2;"—";200;"74 51 75";0;"Передано в вуз";1634303;"05.07.2026 в 12:36"
1189;3;"—";200;"76 59 64";1;"На рассмотрении";1553908;"03.07.2026 в 17:16"
1190;5;"—";200;"78 58 63";1;"На рассмотрении";1579835;"03.07.2026 в 20:20"
1191;2;"—";199;"70 62 67";0;"Участвуете в конкурсе";972993;"01.07.2026 в 10:08"
1192;3;"Электронное";199;"72 72 55";0;"На рассмотрении";1169326;"27.06.2026 в 13:59"
1193;3;"—";199;"76 51 72";0;"Участвуете в конкурсе";1178499;"30.06.2026 в 13:38"
1194;6;"—";199;"70 75 54";0;"Участвуете в конкурсе";1428391;"01.07.2026 в 18:22"
1195;2;"—";199;"64 62 73";0;"Участвуете в конкурсе";1434359;"01.07.2026 в 20:07"
1196;2;"—";199;"70 62 66";1;"Участвуете в конкурсе";1284917;"29.06.2026 в 22:02"
1197;8;"—";199;"64 67 67";1;"На рассмотрении";1625470;"04.07.2026 в 22:02"
1198;7;"Электронное";198;"70 59 69";0;"Участвуете в конкурсе";1002541;"21.06.2026 в 20:48"
1199;1;"—";198;"78 62 58";0;"Конкурсная группа исключена";1176911;"27.06.2026 в 19:07"
1200;3;"—";198;"64 64 70";0;"Участвуете в конкурсе";1192357;"28.06.2026 в 13:27"
1201;5;"—";198;"70 70 58";0;"Участвуете в конкурсе";1207634;"28.06.2026 в 19:48"
1202;4;"—";198;"80 58 60";0;"Участвуете в конкурсе";1209397;"28.06.2026 в 20:36"
1203;1;"—";198;"74 64 60";0;"Участвуете в конкурсе";1299523;"30.06.2026 в 22:50"
1204;5;"Электронное";198;"58 80 60";0;"Участвуете в конкурсе";1346002;"30.06.2026 в 17:08"
1205;3;"—";198;"72 62 64";0;"Участвуете в конкурсе";1354288;"30.06.2026 в 19:22"
1206;8;"—";198;"76 62 60";0;"На рассмотрении";1388658;"01.07.2026 в 12:12"
1207;3;"—";198;"58 67 73";0;"На рассмотрении";1509825;"03.07.2026 в 18:53"
1208;6;"—";198;"52 70 75";1;"Участвуете в конкурсе";1265598;"29.06.2026 в 21:50"
1209;2;"Электронное";198;"76 64 57";1;"На рассмотрении";1466504;"02.07.2026 в 11:27"
1210;2;"—";197;"74 83 40";0;"Конкурсная группа исключена";1252331;"03.07.2026 в 21:54"
1211;4;"—";197;"70 70 57";0;"Участвуете в конкурсе";1380760;"01.07.2026 в 10:23"
1212;2;"—";197;"72 64 61";0;"На рассмотрении";1491819;"02.07.2026 в 15:19"
1213;4;"—";197;"76 54 67";0;"На рассмотрении";1623509;"04.07.2026 в 20:56"
1214;1;"—";197;"72 58 66";1;"На рассмотрении";1519633;"03.07.2026 в 22:43"
1215;1;"—";196;"52 72 72";0;"Участвуете в конкурсе";1257908;"29.06.2026 в 21:39"
1216;4;"—";196;"70 72 54";0;"Участвуете в конкурсе";1261662;"29.06.2026 в 21:45"
1217;6;"—";196;"70 54 72";0;"Участвуете в конкурсе";1277522;"29.06.2026 в 21:58"
1218;3;"—";196;"72 88 36";0;"На рассмотрении";1280123;"30.06.2026 в 21:04"
1219;4;"Электронное";196;"70 72 54";0;"Участвуете в конкурсе";1339250;"01.07.2026 в 12:07"
1220;3;"—";196;"64 51 81";0;"Участвуете в конкурсе";1342181;"30.06.2026 в 16:20"
1221;3;"—";196;"70 62 64";0;"На рассмотрении";1573142;"03.07.2026 в 18:46"
1222;4;"—";196;"70 54 72";0;"На рассмотрении";1616906;"04.07.2026 в 16:56"
1223;2;"—";196;"70 59 66";1;"Участвуете в конкурсе";1430661;"01.07.2026 в 19:00"
1224;4;"—";196;"72 62 61";1;"Передано в вуз";1636230;"05.07.2026 в 13:33"
1225;3;"—";195;"58 70 67";0;"Участвуете в конкурсе";990535;"21.06.2026 в 12:08"
1226;2;"—";195;"64 59 72";0;"Участвуете в конкурсе";1176439;"01.07.2026 в 20:06"
1227;5;"—";195;"76 59 60";0;"Конкурсная группа исключена";1241115;"30.06.2026 в 00:40"
1228;6;"—";195;"74 54 67";0;"Участвуете в конкурсе";1267385;"29.06.2026 в 21:53"
1229;3;"—";195;"70 62 63";0;"Передано в вуз";1636934;"05.07.2026 в 14:18"
1230;6;"—";195;"64 75 55";1;"Конкурсная группа исключена";1282563;"29.06.2026 в 22:02"
1231;1;"—";195;"70 54 70";1;"Передано в вуз";1616059;"05.07.2026 в 13:59"
1232;5;"—";195;"64 59 66";6;"Участвуете в конкурсе";1256452;"29.06.2026 в 21:37"
1233;1;"—";194;"76 64 54";0;"Передано в вуз";943421;"05.07.2026 в 14:14"
1234;4;"—";194;"84 64 46";0;"Участвуете в конкурсе";1178479;"27.06.2026 в 21:23"
1235;1;"—";194;"72 56 66";0;"На рассмотрении";1194845;"01.07.2026 в 16:38"
1236;4;"—";194;"74 59 61";0;"Участвуете в конкурсе";1258488;"29.06.2026 в 21:40"
1237;5;"—";194;"82 48 64";0;"На рассмотрении";1261271;"29.06.2026 в 21:44"
1238;2;"—";194;"70 64 60";0;"Участвуете в конкурсе";1295968;"30.06.2026 в 07:25"
1239;2;"—";194;"70 64 60";0;"Участвуете в конкурсе";1332129;"30.06.2026 в 15:17"
1240;2;"—";194;"74 62 58";0;"Участвуете в конкурсе";1356575;"30.06.2026 в 20:04"
1241;2;"—";194;"70 64 60";0;"На рассмотрении";1493623;"02.07.2026 в 16:18"
1242;4;"—";194;"64 64 66";0;"На рассмотрении";1500851;"02.07.2026 в 16:57"
1243;4;"—";194;"58 75 61";0;"На рассмотрении";1582248;"03.07.2026 в 21:38"
1244;3;"—";194;"82 54 58";0;"Передано в вуз";1630592;"05.07.2026 в 09:45"
1245;5;"—";193;"78 48 67";0;"Участвуете в конкурсе";1409482;"01.07.2026 в 14:43"
1246;5;"—";193;"58 62 73";0;"На рассмотрении";1468451;"02.07.2026 в 11:45"
1247;6;"—";193;"58 62 67";6;"На рассмотрении";1580476;"03.07.2026 в 20:38"
1248;5;"—";192;"52 80 60";0;"Участвуете в конкурсе";1217697;"29.06.2026 в 05:59"
1249;2;"Электронное";192;"72 62 58";0;"Участвуете в конкурсе";1354691;"30.06.2026 в 19:30"
1250;6;"—";192;"64 71 57";0;"На рассмотрении";1497230;"02.07.2026 в 16:19"
1251;1;"—";192;"70 64 57";1;"Участвуете в конкурсе";1364955;"30.06.2026 в 23:13"
1252;4;"—";191;"72 64 55";0;"Участвуете в конкурсе";985361;"21.06.2026 в 14:10"
1253;2;"Электронное";191;"64 72 55";0;"Участвуете в конкурсе";1255811;"01.07.2026 в 14:45"
1254;1;"—";191;"74 51 66";0;"Участвуете в конкурсе";1260672;"29.06.2026 в 21:44"
1255;6;"—";191;"74 75 42";0;"Участвуете в конкурсе";1266692;"29.06.2026 в 21:52"
1256;6;"—";191;"64 61 66";0;"Участвуете в конкурсе";1279038;"29.06.2026 в 21:59"
1257;7;"—";191;"52 75 64";0;"На рассмотрении";1346244;"01.07.2026 в 11:37"
1258;3;"Электронное";191;"58 64 69";0;"Участвуете в конкурсе";1412674;"01.07.2026 в 15:12"
1259;4;"—";191;"80 48 63";0;"На рассмотрении";1477835;"02.07.2026 в 13:10"
1260;3;"—";191;"72 56 63";0;"На рассмотрении";1479856;"02.07.2026 в 13:29"
1261;2;"—";191;"74 51 66";0;"На рассмотрении";1531226;"03.07.2026 в 09:39"
1262;4;"—";191;"74 58 58";1;"Передано в вуз";1636234;"05.07.2026 в 13:33"
1263;5;"—";190;"74 56 60";0;"Участвуете в конкурсе";1177213;"27.06.2026 в 20:48"
1264;1;"—";190;"72 51 67";0;"Участвуете в конкурсе";1208892;"28.06.2026 в 20:22"
1265;1;"—";190;"58 54 78";0;"Участвуете в конкурсе";1210461;"28.06.2026 в 21:08"
1266;6;"—";190;"64 72 54";0;"На рассмотрении";1502255;"02.07.2026 в 17:16"
1267;1;"—";190;"72 48 70";0;"На рассмотрении";1570510;"03.07.2026 в 18:34"
1268;1;"—";190;"64 62 64";0;"На рассмотрении";1597546;"04.07.2026 в 10:59"
1269;2;"—";190;"70 62 58";0;"На рассмотрении";1627089;"04.07.2026 в 23:33"
1270;2;"Электронное";190;"72 56 61";1;"Участвуете в конкурсе";1422095;"01.07.2026 в 16:50"
1271;5;"—";190;"74 67 48";1;"Участвуете в конкурсе";1435472;"01.07.2026 в 20:27"
1272;1;"—";190;"72 62 52";4;"Участвуете в конкурсе";1285902;"29.06.2026 в 22:04"
1273;7;"Электронное";190;"74 54 57";5;"Участвуете в конкурсе";1213379;"28.06.2026 в 22:45"
1274;6;"—";189;"64 62 63";0;"Участвуете в конкурсе";962178;"20.06.2026 в 12:27"
1275;8;"—";189;"70 62 57";0;"Участвуете в конкурсе";1141194;"26.06.2026 в 11:42"
1276;1;"—";189;"80 54 55";0;"Участвуете в конкурсе";1195316;"29.06.2026 в 21:56"
1277;5;"Электронное";189;"70 67 52";0;"Участвуете в конкурсе";1256852;"02.07.2026 в 02:12"
1278;5;"—";189;"64 59 66";0;"Участвуете в конкурсе";1262552;"30.06.2026 в 11:35"
1279;3;"—";189;"74 58 57";0;"Участвуете в конкурсе";1268195;"29.06.2026 в 21:54"
1280;1;"—";189;"72 59 58";0;"На рассмотрении";1395903;"01.07.2026 в 12:42"
1281;1;"—";189;"72 56 61";0;"Участвуете в конкурсе";1454217;"02.07.2026 в 09:15"
1282;2;"—";189;"76 70 43";0;"На рассмотрении";1577560;"03.07.2026 в 19:20"
1283;3;"—";189;"72 51 66";0;"Передано в вуз";1636092;"05.07.2026 в 13:30"
1284;6;"—";189;"64 51 73";1;"На рассмотрении";1151087;"26.06.2026 в 15:43"
1285;3;"—";189;"70 48 70";1;"На рассмотрении";1552926;"03.07.2026 в 17:13"
1286;2;"—";189;"64 56 63";6;"На рассмотрении";1497585;"02.07.2026 в 16:20"
1287;2;"—";188;"80 48 60";0;"Участвуете в конкурсе";1057057;"30.06.2026 в 07:59"
1288;4;"—";188;"74 48 66";0;"На рассмотрении";1516888;"03.07.2026 в 18:19"
1289;3;"—";188;"72 62 54";0;"На рассмотрении";1553215;"04.07.2026 в 19:35"
1290;3;"—";188;"64 59 64";1;"Участвуете в конкурсе";1395129;"01.07.2026 в 12:35"
1291;2;"—";188;"64 62 61";1;"Передано в вуз";1630889;"05.07.2026 в 10:06"
1292;5;"—";187;"70 62 55";0;"Участвуете в конкурсе";1012889;"23.06.2026 в 11:37"
1293;3;"—";187;"74 56 57";0;"Конкурсная группа исключена";1078356;"02.07.2026 в 13:27"
1294;1;"—";187;"78 43 66";0;"На рассмотрении";1235252;"29.06.2026 в 21:13"
1295;5;"—";187;"70 56 61";0;"Участвуете в конкурсе";1369803;"01.07.2026 в 06:08"
1296;3;"—";187;"64 56 66";1;"На рассмотрении";1568477;"03.07.2026 в 18:25"
1297;5;"—";186;"72 59 55";0;"Участвуете в конкурсе";1177278;"27.06.2026 в 19:24"
1298;6;"—";186;"76 59 51";0;"Участвуете в конкурсе";1184476;"28.06.2026 в 08:44"
1299;2;"—";186;"72 51 63";0;"Участвуете в конкурсе";1266153;"29.06.2026 в 21:51"
1300;5;"—";186;"70 59 57";0;"Участвуете в конкурсе";1288681;"30.06.2026 в 13:34"
1301;4;"—";186;"58 64 64";0;"Участвуете в конкурсе";1310521;"30.06.2026 в 11:18"
1302;4;"—";186;"52 67 67";0;"Участвуете в конкурсе";1432336;"01.07.2026 в 19:30"
1303;1;"—";186;"64 64 58";0;"На рассмотрении";1505922;"02.07.2026 в 18:12"
1304;1;"—";186;"52 56 78";0;"На рассмотрении";1527853;"03.07.2026 в 08:37"
1305;6;"—";186;"64 64 57";1;"На рассмотрении";1505620;"03.07.2026 в 14:04"
1306;3;"—";186;"52 72 61";1;"На рассмотрении";1550655;"03.07.2026 в 17:07"
1307;4;"—";185;"72 67 46";0;"На рассмотрении";1388714;"01.07.2026 в 11:37"
1308;6;"—";185;"64 48 73";0;"Участвуете в конкурсе";1435941;"01.07.2026 в 20:35"
1309;1;"—";185;"58 54 73";0;"На рассмотрении";1581880;"03.07.2026 в 21:18"
1310;7;"—";185;"70 59 55";1;"На рассмотрении";1565327;"03.07.2026 в 18:11"
1311;3;"—";184;"76 54 54";0;"Участвуете в конкурсе";1263730;"29.06.2026 в 21:48"
1312;5;"—";184;"64 56 64";0;"Участвуете в конкурсе";1335097;"30.06.2026 в 15:21"
1313;6;"—";184;"74 61 49";0;"На рассмотрении";1418458;"01.07.2026 в 16:09"
1314;5;"—";184;"58 59 67";0;"На рассмотрении";1517746;"02.07.2026 в 22:12"
1315;4;"—";184;"64 72 48";0;"Передано в вуз";1536009;"05.07.2026 в 15:14"
1316;2;"—";184;"58 54 72";0;"На рассмотрении";1544639;"03.07.2026 в 16:20"
1317;4;"—";184;"70 54 60";0;"На рассмотрении";1572439;"03.07.2026 в 18:42"
1318;4;"—";184;"74 59 51";0;"На рассмотрении";1574604;"03.07.2026 в 18:53"
1319;2;"—";184;"64 56 64";0;"На рассмотрении";1585706;"03.07.2026 в 23:43"
1320;5;"—";184;"70 46 67";1;"Участвуете в конкурсе";1101740;"24.06.2026 в 17:49"
1321;1;"—";183;"58 59 66";0;"Участвуете в конкурсе";1332699;"30.06.2026 в 15:18"
1322;4;"—";183;"58 56 69";0;"Конкурсная группа исключена";1362034;"30.06.2026 в 21:58"
1323;3;"—";183;"64 56 63";0;"На рассмотрении";1510772;"02.07.2026 в 22:07"
1324;6;"—";183;"58 54 70";1;"Участвуете в конкурсе";1243544;"29.06.2026 в 21:22"
1325;1;"—";182;"64 64 54";0;"Участвуете в конкурсе";993212;"21.06.2026 в 12:43"
1326;4;"Электронное";182;"70 64 48";0;"Участвуете в конкурсе";1176653;"02.07.2026 в 09:47"
1327;2;"—";182;"74 56 52";0;"Участвуете в конкурсе";1269733;"30.06.2026 в 17:28"
1328;6;"—";182;"70 51 61";0;"На рассмотрении";1272901;"04.07.2026 в 13:53"
1329;4;"—";182;"64 54 64";0;"Участвуете в конкурсе";1330020;"30.06.2026 в 14:35"
1330;2;"—";182;"40 70 72";0;"На рассмотрении";1475307;"02.07.2026 в 12:47"
1331;4;"Электронное";182;"74 48 60";0;"На рассмотрении";1559587;"03.07.2026 в 17:46"
1332;4;"—";182;"64 48 69";1;"Передано в вуз";1123086;"05.07.2026 в 14:20"
1333;3;"—";182;"70 51 60";1;"Участвуете в конкурсе";1189026;"28.06.2026 в 11:59"
1334;5;"Электронное";182;"64 59 54";5;"Участвуете в конкурсе";982321;"30.06.2026 в 14:38"
1335;4;"—";181;"70 59 52";0;"Участвуете в конкурсе";970071;"27.06.2026 в 20:36"
1336;1;"—";181;"64 56 61";0;"Участвуете в конкурсе";997890;"21.06.2026 в 16:22"
1337;3;"—";181;"72 46 63";0;"Участвуете в конкурсе";1195593;"28.06.2026 в 14:42"
1338;7;"—";181;"52 56 73";0;"Участвуете в конкурсе";1208059;"28.06.2026 в 20:00"
1339;2;"Электронное";181;"70 59 52";0;"Участвуете в конкурсе";1339545;"30.06.2026 в 15:50"
1340;7;"—";181;"64 51 66";0;"На рассмотрении";1375344;"03.07.2026 в 05:56"
1341;3;"—";181;"52 75 54";0;"На рассмотрении";1377630;"03.07.2026 в 13:59"
1342;5;"Электронное";181;"64 51 66";0;"Участвуете в конкурсе";1424754;"01.07.2026 в 17:25"
1343;1;"—";181;"64 54 63";0;"Передано в вуз";1632689;"05.07.2026 в 11:35"
1344;2;"—";181;"58 70 52";1;"Участвуете в конкурсе";1202304;"28.06.2026 в 17:21"
1345;2;"—";180;"70 59 51";0;"На рассмотрении";1176307;"02.07.2026 в 16:33"
1346;6;"—";180;"70 56 54";0;"Участвуете в конкурсе";1261158;"01.07.2026 в 09:45"
1347;1;"—";180;"52 54 72";2;"Участвуете в конкурсе";1275409;"30.06.2026 в 23:20"
1348;3;"Электронное";180;"58 56 63";3;"Участвуете в конкурсе";1365268;"30.06.2026 в 23:23"
1349;3;"—";179;"58 70 51";0;"Участвуете в конкурсе";1197276;"28.06.2026 в 15:22"
1350;4;"—";179;"70 54 55";0;"Участвуете в конкурсе";1239292;"30.06.2026 в 07:42"
1351;8;"—";179;"64 43 72";0;"На рассмотрении";1582486;"03.07.2026 в 21:38"
1352;7;"—";179;"70 51 57";1;"Участвуете в конкурсе";1359262;"01.07.2026 в 18:16"
1353;3;"Электронное";178;"58 54 66";0;"Участвуете в конкурсе";1005372;"22.06.2026 в 01:01"
1354;1;"—";178;"70 54 54";0;"Участвуете в конкурсе";1202579;"28.06.2026 в 17:29"
1355;2;"—";178;"64 54 60";0;"Участвуете в конкурсе";1203413;"29.06.2026 в 21:41"
1356;3;"—";178;"68 56 54";0;"На рассмотрении";1456294;"02.07.2026 в 10:27"
1357;1;"—";178;"58 56 64";0;"На рассмотрении";1486495;"02.07.2026 в 14:37"
1358;3;"—";178;"58 53 67";0;"На рассмотрении";1613499;"04.07.2026 в 15:32"
1359;2;"—";177;"64 56 57";0;"Конкурсная группа исключена";1102294;"24.06.2026 в 18:39"
1360;1;"—";177;"52 59 66";0;"Участвуете в конкурсе";1172629;"27.06.2026 в 16:06"
1361;3;"—";177;"58 58 61";0;"Конкурсная группа исключена";1326758;"30.06.2026 в 18:01"
1362;1;"—";177;"64 53 60";0;"Участвуете в конкурсе";1355522;"30.06.2026 в 19:44"
1363;4;"Электронное";176;"58 54 64";0;"Участвуете в конкурсе";946355;"20.06.2026 в 09:21"
1364;6;"—";176;"52 54 70";0;"Участвуете в конкурсе";1237347;"29.06.2026 в 21:15"
1365;3;"—";175;"64 51 60";0;"Участвуете в конкурсе";1222951;"29.06.2026 в 09:05"
1366;2;"—";175;"72 46 57";0;"На рассмотрении";1243431;"02.07.2026 в 14:58"
1367;4;"Электронное";175;"72 48 55";0;"На рассмотрении";1484403;"03.07.2026 в 15:38"
1368;7;"—";175;"64 54 57";0;"На рассмотрении";1503704;"02.07.2026 в 17:37"
1369;3;"—";174;"70 46 58";0;"Участвуете в конкурсе";1193154;"28.06.2026 в 13:44"
1370;5;"—";174;"58 59 57";0;"Участвуете в конкурсе";1329537;"30.06.2026 в 14:30"
1371;5;"—";174;"70 56 48";0;"На рассмотрении";1377329;"03.07.2026 в 09:23"
1372;5;"—";174;"72 51 51";0;"На рассмотрении";1534035;"03.07.2026 в 10:16"
1373;5;"—";174;"58 56 60";0;"На рассмотрении";1571849;"03.07.2026 в 18:40"
1374;4;"—";174;"52 64 57";1;"Участвуете в конкурсе";1250543;"29.06.2026 в 21:30"
1375;6;"—";173;"76 48 49";0;"Конкурсная группа исключена";1031444;"22.06.2026 в 15:34"
1376;7;"Электронное";173;"70 46 57";0;"Участвуете в конкурсе";1186091;"28.06.2026 в 10:18"
1377;6;"—";173;"64 48 61";0;"Участвуете в конкурсе";1247365;"29.06.2026 в 23:04"
1378;1;"—";173;"52 67 54";0;"Участвуете в конкурсе";1260572;"29.06.2026 в 21:43"
1379;3;"—";173;"64 46 63";0;"Участвуете в конкурсе";1271179;"29.06.2026 в 21:55"
1380;5;"—";173;"52 64 57";0;"Участвуете в конкурсе";1361049;"30.06.2026 в 21:36"
1381;7;"Электронное";173;"64 54 55";0;"Участвуете в конкурсе";1395656;"01.07.2026 в 12:40"
1382;1;"—";173;"72 46 55";0;"На рассмотрении";1598092;"04.07.2026 в 11:07"
1383;5;"—";172;"52 48 72";0;"Конкурсная группа исключена";1352204;"30.06.2026 в 18:45"
1384;4;"—";172;"70 56 46";0;"На рассмотрении";1620235;"04.07.2026 в 18:39"
1385;3;"—";171;"52 59 60";0;"Участвуете в конкурсе";1160060;"27.06.2026 в 07:15"
1386;3;"—";171;"70 46 55";0;"Участвуете в конкурсе";1254008;"29.06.2026 в 21:34"
1387;1;"—";171;"70 46 55";0;"На рассмотрении";1502148;"02.07.2026 в 17:14"
1388;8;"—";170;"64 54 52";0;"Участвуете в конкурсе";1253224;"29.06.2026 в 21:33"
1389;2;"—";170;"52 64 54";0;"Участвуете в конкурсе";1450809;"02.07.2026 в 07:53"
1390;3;"—";169;"58 48 63";0;"Участвуете в конкурсе";1110472;"25.06.2026 в 19:58"
1391;1;"—";169;"58 56 55";0;"Участвуете в конкурсе";1118597;"25.06.2026 в 12:43"
1392;1;"Электронное";169;"52 54 63";0;"Участвуете в конкурсе";1251957;"29.06.2026 в 21:32"
1393;6;"—";169;"40 65 64";0;"Участвуете в конкурсе";1295615;"30.06.2026 в 07:11"
1394;6;"—";169;"64 54 51";0;"Участвуете в конкурсе";1430818;"01.07.2026 в 19:03"
1395;1;"—";169;"46 67 55";1;"Участвуете в конкурсе";1379486;"01.07.2026 в 10:09"
1396;6;"—";169;"52 56 60";1;"Участвуете в конкурсе";1432559;"01.07.2026 в 19:34"
1397;1;"—";169;"52 62 54";1;"На рассмотрении";1542367;"03.07.2026 в 14:03"
1398;1;"—";168;"58 61 49";0;"Участвуете в конкурсе";953734;"20.06.2026 в 10:52"
1399;2;"—";168;"64 54 49";1;"Участвуете в конкурсе";1182200;"29.06.2026 в 21:44"
1400;2;"—";167;"72 40 55";0;"На рассмотрении";1252086;"29.06.2026 в 21:32"
1401;2;"—";167;"70 54 43";0;"Участвуете в конкурсе";1437498;"02.07.2026 в 00:22"
1402;3;"—";167;"70 54 43";0;"На рассмотрении";1508753;"02.07.2026 в 19:03"
1403;4;"—";167;"64 51 52";0;"На рассмотрении";1517700;"02.07.2026 в 22:11"
1404;5;"—";166;"58 51 57";0;"Передано в вуз";1266280;"05.07.2026 в 08:45"
1405;4;"—";166;"70 51 45";0;"Участвуете в конкурсе";1370412;"01.07.2026 в 08:51"
1406;1;"—";166;"70 48 48";0;"Участвуете в конкурсе";1433185;"01.07.2026 в 19:46"
1407;6;"—";166;"64 44 58";0;"На рассмотрении";1480979;"02.07.2026 в 13:39"
1408;3;"—";164;"70 48 46";0;"Участвуете в конкурсе";973038;"20.06.2026 в 17:17"
1409;2;"—";164;"64 48 52";0;"Участвуете в конкурсе";1209085;"28.06.2026 в 20:27"
1410;7;"—";164;"70 48 46";0;"На рассмотрении";1317268;"02.07.2026 в 15:42"
1411;5;"—";164;"58 46 60";0;"На рассмотрении";1501346;"02.07.2026 в 17:03"
1412;1;"—";163;"64 56 43";0;"На рассмотрении";1257497;"29.06.2026 в 21:39"
1413;1;"—";163;"58 51 54";0;"Участвуете в конкурсе";1337355;"30.06.2026 в 15:28"
1414;4;"—";163;"40 59 64";0;"На рассмотрении";1482217;"02.07.2026 в 13:52"
1415;4;"—";163;"46 56 61";0;"На рассмотрении";1502653;"02.07.2026 в 18:52"
1416;3;"—";163;"46 46 70";1;"Участвуете в конкурсе";1320764;"30.06.2026 в 12:55"
1417;4;"—";162;"46 56 60";0;"Участвуете в конкурсе";1037021;"22.06.2026 в 18:01"
1418;2;"—";162;"52 27 83";0;"На рассмотрении";1222119;"29.06.2026 в 21:04"
1419;2;"—";162;"46 56 60";0;"Конкурсная группа исключена";1276402;"29.06.2026 в 21:58"
